,url,chapter,domain,sub-code,definition
3256,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H33.4,Traction detachment of retina
3257,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H33.5,Other retinal detachments
3258,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H34,Retinal vascular occlusions
3259,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H34.0,Transient retinal artery occlusion
3260,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H34.1,Central retinal artery occlusion
3261,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H34.2,Other retinal artery occlusions
3262,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H34.8,Other retinal vascular occlusions
3263,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H34.9,"Retinal vascular occlusion, unspecified"
3264,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H35,Other retinal disorders
3265,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H35.0,Background retinopathy and retinal vascular changes
3266,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H35.1,Retinopathy of prematurity
3267,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H35.2,Other proliferative retinopathy
3268,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H35.3,Degeneration of macula and posterior pole
3269,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H35.4,Peripheral retinal degeneration
3270,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H35.5,Hereditary retinal dystrophy
3271,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H35.6,Retinal haemorrhage
3272,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H35.7,Separation of retinal layers
3273,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H35.8,Other specified retinal disorders
3274,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H35.9,"Retinal disorder, unspecified"
3275,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H36*,Retinal disorders in diseases classified elsewhere
3276,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H36.0*,Diabetic retinopathy (E10-E14 with common fourth character .3†)
3277,https://icd.who.int/browse10/2019/en#/H30-H36,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of choroid and retina
(H30-H36)",H36.8*,Other retinal disorders in diseases classified elsewhere
3278,https://icd.who.int/browse10/2019/en#/H40-H42,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Glaucoma
(H40-H42)",H40,Glaucoma
3279,https://icd.who.int/browse10/2019/en#/H40-H42,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Glaucoma
(H40-H42)",H40.0,Glaucoma suspect
3280,https://icd.who.int/browse10/2019/en#/H40-H42,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Glaucoma
(H40-H42)",H40.1,Primary open-angle glaucoma
3281,https://icd.who.int/browse10/2019/en#/H40-H42,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Glaucoma
(H40-H42)",H40.2,Primary angle-closure glaucoma
3282,https://icd.who.int/browse10/2019/en#/H40-H42,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Glaucoma
(H40-H42)",H40.3,Glaucoma secondary to eye trauma
3283,https://icd.who.int/browse10/2019/en#/H40-H42,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Glaucoma
(H40-H42)",H40.4,Glaucoma secondary to eye inflammation
3284,https://icd.who.int/browse10/2019/en#/H40-H42,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Glaucoma
(H40-H42)",H40.5,Glaucoma secondary to other eye disorders
3285,https://icd.who.int/browse10/2019/en#/H40-H42,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Glaucoma
(H40-H42)",H40.6,Glaucoma secondary to drugs
3286,https://icd.who.int/browse10/2019/en#/H40-H42,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Glaucoma
(H40-H42)",H40.8,Other glaucoma
3287,https://icd.who.int/browse10/2019/en#/H40-H42,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Glaucoma
(H40-H42)",H40.9,"Glaucoma, unspecified"
3288,https://icd.who.int/browse10/2019/en#/H40-H42,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Glaucoma
(H40-H42)",H42*,Glaucoma in diseases classified elsewhere
3289,https://icd.who.int/browse10/2019/en#/H40-H42,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Glaucoma
(H40-H42)",H42.0*,"Glaucoma in endocrine, nutritional and metabolic diseases"
3290,https://icd.who.int/browse10/2019/en#/H40-H42,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Glaucoma
(H40-H42)",H42.8*,Glaucoma in other diseases classified elsewhere
3291,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H43,Disorders of vitreous body
3292,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H43.0,Vitreous prolapse
3293,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H43.1,Vitreous haemorrhage
3294,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H43.2,Crystalline deposits in vitreous body
3295,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H43.3,Other vitreous opacities
3296,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H43.8,Other disorders of vitreous body
3297,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H43.9,"Disorder of vitreous body, unspecified"
3298,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H44,Disorders of globe
3299,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H44.0,Purulent endophthalmitis
3300,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H44.1,Other endophthalmitis
3301,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H44.2,Degenerative myopia
3302,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H44.3,Other degenerative disorders of globe
3303,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H44.4,Hypotony of eye
3304,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H44.5,Degenerated conditions of globe
3305,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H44.6,"Retained (old) intraocular foreign body, magnetic"
3306,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H44.7,"Retained (old) intraocular foreign body, nonmagnetic"
3307,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H44.8,Other disorders of globe
3308,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H44.9,"Disorder of globe, unspecified"
3309,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H45*,Disorders of vitreous body and globe in diseases classified elsewhere
3310,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H45.0*,Vitreous haemorrhage in diseases classified elsewhere
3311,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H45.1*,Endophthalmitis in diseases classified elsewhere
3312,https://icd.who.int/browse10/2019/en#/H43-H45,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of vitreous body and globe
(H43-H45)",H45.8*,Other disorders of vitreous body and globe in diseases classified elsewhere
3313,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H46,Optic neuritis
3314,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H47,Other disorders of optic [2nd] nerve and visual pathways
3315,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H47.0,"Disorders of optic nerve, not elsewhere classified"
3316,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H47.1,"Papilloedema, unspecified"
3317,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H47.2,Optic atrophy
3318,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H47.3,Other disorders of optic disc
3319,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H47.4,Disorders of optic chiasm
3320,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H47.5,Disorders of other visual pathways
3321,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H47.6,Disorders of visual cortex
3322,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H47.7,"Disorder of visual pathways, unspecified"
3323,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H48*,Disorders of optic [2nd] nerve and visual pathways in diseases classified elsewhere
3324,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H48.0*,Optic atrophy in diseases classified elsewhere
3325,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H48.1*,Retrobulbar neuritis in diseases classified elsewhere
3326,https://icd.who.int/browse10/2019/en#/H46-H48,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of optic nerve and visual pathways
(H46-H48)",H48.8*,Other disorders of optic nerve and visual pathways in diseases classified elsewhere
3327,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H49,Paralytic strabismus
3328,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H49.0,Third [oculomotor] nerve palsy
3329,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H49.1,Fourth [trochlear] nerve palsy
3330,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H49.2,Sixth [abducent] nerve palsy
3331,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H49.3,Total (external) ophthalmoplegia
3332,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H49.4,Progressive external ophthalmoplegia
3333,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H49.8,Other paralytic strabismus
3334,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H49.9,"Paralytic strabismus, unspecified"
3335,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H50,Other strabismus
3336,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H50.0,Convergent concomitant strabismus
3337,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H50.1,Divergent concomitant strabismus
3338,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H50.2,Vertical strabismus
3339,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H50.3,Intermittent heterotropia
3340,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H50.4,Other and unspecified heterotropia
3341,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H50.5,Heterophoria
3342,https://icd.who.int/browse10/2019/en#/H49-H52,"Chapter VII
Diseases of the eye and adnexa
(H00-H59)","Disorders of ocular muscles, binocular movement, accommodation and refraction
(H49-H52)",H50.6,Mechanical strabismus
